Pressure, Turbidity, PH, Temperature, Salinity
3.16,1.88,1.52,0.66,1.55,11188
3.17,1.88,1.51,0.66,1.55,11194
3.15,1.88,1.51,0.66,1.55,11201
3.16,1.88,1.52,0.66,1.56,11208
3.17,1.88,1.52,0.66,1.56,11215
3.19,1.88,1.52,0.66,1.56,11221
3.17,1.88,1.52,0.67,1.56,11244
3.18,1.88,1.52,0.66,1.55,11251
3.17,1.88,1.51,0.66,1.55,11258
3.17,1.88,1.52,0.66,1.55,11264
3.17,1.88,1.52,0.66,1.55,11271
3.19,1.88,1.53,0.66,1.56,11278
3.19,1.88,1.52,0.66,1.56,11285
3.17,1.88,1.52,0.66,1.56,11291
3.17,1.88,1.52,0.66,1.56,11298
3.16,1.88,1.52,0.66,1.55,11306
3.18,1.88,1.52,0.66,1.55,11313
3.18,1.88,1.51,0.66,1.55,11320
3.17,1.88,1.51,0.66,1.56,11327
3.16,1.88,1.51,0.66,1.56,11349
3.18,1.88,1.51,0.66,1.56,11355
3.17,1.88,1.51,0.66,1.56,11362
3.17,1.88,1.52,0.66,1.56,11369
3.17,1.88,1.52,0.66,1.55,11376
3.18,1.88,1.51,0.66,1.56,11382
3.17,1.88,1.51,0.67,1.52,11430
3.16,1.88,1.52,0.66,1.36,11450
3.16,1.88,1.52,0.66,1.51,11472
3.18,1.88,1.52,0.66,1.54,11479
3.16,1.88,1.52,0.66,1.55,11486
3.17,1.88,1.52,0.66,1.55,11492
3.18,1.88,1.52,0.66,1.55,11501
3.18,1.88,1.52,0.67,1.55,11507
3.17,1.88,1.52,0.66,1.56,11514
3.17,1.88,1.53,0.66,1.56,11521
3.18,1.88,1.53,0.66,1.56,11528
3.16,1.88,1.53,0.66,1.56,11534
3.16,1.88,1.52,0.66,1.56,11541
3.17,1.88,1.52,0.66,1.56,11548
3.19,1.88,1.52,0.67,1.56,11555
3.17,1.88,1.52,0.66,1.56,11577
3.17,1.88,1.52,0.66,1.56,11583
3.17,1.88,1.51,0.66,1.56,11590
3.17,1.88,1.51,0.66,1.56,11597
3.17,1.88,1.51,0.66,1.56,11604
3.18,1.88,1.52,0.66,1.55,11610
3.17,1.88,1.52,0.66,1.55,11617
3.18,1.88,1.52,0.66,1.55,11625
3.19,1.88,1.52,0.67,1.56,11632
3.17,1.88,1.52,0.66,1.56,11639
3.18,1.88,1.52,0.66,1.55,11646
3.16,1.88,1.53,0.66,1.55,11652
3.17,1.88,1.53,0.66,1.55,11659
3.18,1.88,1.52,0.66,1.56,11681
3.18,1.88,1.51,0.66,1.56,11688
3.18,1.88,1.51,0.66,1.56,11695
3.18,1.88,1.51,0.66,1.56,11702
3.16,1.88,1.51,0.67,1.56,11708
3.17,1.88,1.52,0.66,1.56,11715
3.18,1.88,1.52,0.66,1.56,11724
3.17,1.88,1.53,0.66,1.55,11730
3.18,1.88,1.52,0.66,1.56,11737
3.17,1.88,1.52,0.66,1.56,11744
3.16,1.88,1.53,0.66,1.50,11766
3.17,1.88,1.51,0.66,1.54,11788
3.17,1.88,1.51,0.66,1.55,11795
3.18,1.88,1.51,0.66,1.56,11802
3.17,1.88,1.51,0.66,1.56,11809
3.15,1.88,1.52,0.66,1.56,11815
3.16,1.88,1.51,0.66,1.56,11822
3.17,1.88,1.51,0.66,1.56,11829
3.19,1.88,1.51,0.67,1.56,11836
3.17,1.88,1.52,0.66,1.56,11842
3.18,1.88,1.52,0.66,1.56,11849
3.17,1.88,1.51,0.66,1.55,11856
3.19,1.88,1.52,0.66,1.56,11863
3.17,1.88,1.52,0.66,1.56,11869
3.17,1.88,1.52,0.66,1.56,11892
3.16,1.88,1.53,0.66,1.56,11899
3.18,1.88,1.51,0.66,1.55,11907
3.18,1.88,1.51,0.66,1.55,11913
3.16,1.88,1.52,0.66,1.55,11920
3.17,1.88,1.53,0.67,1.55,11927
3.16,1.88,1.52,0.67,1.55,11934
3.17,1.88,1.52,0.66,1.55,11940
3.16,1.88,1.52,0.66,1.55,11947
3.17,1.88,1.51,0.66,1.55,11954
3.19,1.88,1.52,0.66,1.55,11961
3.18,1.88,1.52,0.66,1.55,11967
3.17,1.88,1.53,0.66,1.55,11974
3.18,1.88,1.52,0.66,1.55,11996
3.17,1.88,1.51,0.66,1.55,12003
3.17,1.88,1.51,0.66,1.56,12009
3.18,1.88,1.52,0.66,1.56,12016
3.18,1.88,1.52,0.66,1.56,12023
3.18,1.88,1.52,0.66,1.55,12031
3.18,1.88,1.52,0.66,1.55,12038
3.19,1.88,1.53,0.66,1.55,12044
3.19,1.88,1.53,0.66,1.56,12051
3.18,1.88,1.52,0.66,1.56,12058
3.17,1.88,1.52,0.67,1.56,12065
3.16,1.88,1.52,0.66,1.56,12071
3.16,1.88,1.53,0.66,1.55,12081
3.17,1.88,1.51,0.66,1.55,12103
3.18,1.88,1.52,0.67,1.55,12110
3.17,1.88,1.52,0.66,1.55,12117
3.17,1.88,1.53,0.66,1.55,12124
3.17,1.88,1.52,0.66,1.55,12130
3.17,1.88,1.52,0.66,1.55,12137
3.17,1.88,1.51,0.66,1.55,12144
3.16,1.88,1.51,0.67,1.55,12151
3.17,1.88,1.52,0.66,1.55,12159
3.18,1.88,1.51,0.66,1.55,12165
3.18,1.88,1.52,0.66,1.56,12172
3.18,1.88,1.53,0.66,1.56,12179
3.16,1.88,1.52,0.66,1.56,12186
3.17,1.88,1.51,0.66,1.56,12207
3.18,1.88,1.52,0.66,1.56,12214
3.17,1.88,1.53,0.66,1.56,12221
3.18,1.88,1.52,0.66,1.56,12228
3.18,1.88,1.51,0.66,1.55,12234
3.18,1.88,1.52,0.66,1.55,12241
3.17,1.88,1.53,0.66,1.55,12248
3.19,1.88,1.52,0.66,1.55,12255
3.17,1.88,1.51,0.66,1.56,12261
3.17,1.88,1.52,0.66,1.56,12268
3.17,1.88,1.53,0.66,1.56,12275
3.18,1.88,1.52,0.66,1.55,12283
3.19,1.88,1.52,0.67,1.56,12289
3.17,1.88,1.52,0.66,1.55,12312
3.18,1.88,1.53,0.66,1.55,12319
3.16,1.88,1.52,0.66,1.56,12325
3.16,1.88,1.51,0.66,1.56,12332
3.18,1.88,1.52,0.66,1.56,12339
3.19,1.88,1.52,0.66,1.56,12345
3.18,1.88,1.52,0.66,1.56,12352
3.16,1.88,1.53,0.66,1.56,12361
3.16,1.88,1.53,0.66,1.55,12367
3.17,1.88,1.52,0.66,1.56,12374
3.17,1.88,1.53,0.66,1.56,12381
3.18,1.88,1.51,0.66,1.55,12387
3.18,1.88,1.51,0.66,1.47,12417
3.18,1.88,1.53,0.66,1.53,12444
3.16,1.88,1.52,0.66,1.54,12452
3.17,1.88,1.51,0.66,1.55,12459
3.18,1.88,1.52,0.66,1.55,12465
3.19,1.88,1.53,0.66,1.56,12472
3.17,1.88,1.51,0.66,1.56,12479
3.17,1.88,1.52,0.66,1.56,12485
3.18,1.88,1.53,0.66,1.56,12492
3.18,1.88,1.51,0.66,1.56,12499
3.18,1.88,1.52,0.66,1.56,12506
3.17,1.88,1.52,0.65,1.55,12512
3.18,1.88,1.51,0.67,1.56,12519
3.17,1.88,1.52,0.66,1.56,12541
3.17,1.88,1.51,0.66,1.56,12548
3.17,1.88,1.52,0.66,1.56,12555
3.16,1.88,1.52,0.67,1.55,12561
3.17,1.88,1.51,0.66,1.56,12568
3.18,1.88,1.53,0.66,1.55,12576
3.16,1.88,1.52,0.66,1.55,12583
3.18,1.88,1.51,0.66,1.56,12589
3.18,1.88,1.51,0.66,1.56,12596
3.17,1.88,1.52,0.67,1.55,12603
3.18,1.88,1.53,0.66,1.55,12609
3.17,1.88,1.53,0.66,1.56,12616
3.16,1.88,1.52,0.66,1.56,12622
3.16,1.88,1.52,0.66,1.56,12644
3.16,1.88,1.52,0.66,1.55,12651
3.16,1.88,1.51,0.66,1.56,12658
3.17,1.88,1.52,0.66,1.56,12664
3.18,1.88,1.53,0.66,1.55,12671
3.16,1.88,1.53,0.66,1.56,12678
3.16,1.88,1.53,0.66,1.56,12684
3.18,1.88,1.52,0.66,1.56,12691
3.19,1.88,1.52,0.66,1.55,12703
3.17,1.88,1.52,0.66,1.55,12710
3.18,1.88,1.51,0.66,1.55,12717
3.15,1.88,1.53,0.66,1.56,12724
3.17,1.88,1.52,0.66,1.56,12746
3.18,1.88,1.53,0.66,1.56,12753
3.16,1.88,1.51,0.66,1.55,12760
3.17,1.88,1.52,0.66,1.56,12767
3.16,1.88,1.52,0.66,1.55,12774
3.20,1.88,1.52,0.66,1.51,12791
3.17,1.88,1.51,0.66,1.54,12798
3.17,1.88,1.51,0.66,1.55,12804
3.17,1.88,1.52,0.66,1.55,12811
3.17,1.88,1.52,0.67,1.56,12818
3.16,1.88,1.52,0.66,1.56,12825
3.17,1.88,1.53,0.66,1.55,12847
3.16,1.88,1.52,0.66,1.55,12855
3.18,1.88,1.53,0.66,1.55,12862
3.16,1.88,1.52,0.66,1.56,12869
3.17,1.88,1.52,0.66,1.56,12875
3.18,1.88,1.52,0.66,1.56,12882
3.17,1.88,1.52,0.66,1.56,12889
3.17,1.88,1.52,0.66,1.56,12896
3.17,1.88,1.52,0.66,1.56,12903
3.17,1.88,1.51,0.66,1.55,12909
3.17,1.88,1.52,0.66,1.56,12916
3.17,1.88,1.52,0.66,1.55,12923
3.18,1.88,1.51,0.66,1.56,12930
3.17,1.88,1.53,0.66,1.55,12952
3.17,1.88,1.51,0.66,1.56,12959
3.16,1.88,1.52,0.66,1.56,12966
3.17,1.88,1.52,0.66,1.56,12973
3.18,1.88,1.53,0.66,1.55,12981
3.17,1.88,1.52,0.67,1.56,12988
3.17,1.88,1.53,0.66,1.56,12994
3.16,1.88,1.52,0.66,1.55,13003
3.17,1.88,1.52,0.66,1.55,13010
3.15,1.88,1.51,0.66,1.55,13016
3.16,1.88,1.52,0.66,1.55,13023
3.17,1.88,1.53,0.66,1.55,13030
3.17,1.88,1.51,0.66,1.53,13062
3.17,1.88,1.52,0.66,1.55,13068
3.17,1.88,1.53,0.66,1.55,13075
3.17,1.88,1.52,0.67,1.56,13082
3.16,1.88,1.51,0.66,1.56,13089
3.17,1.88,1.52,0.66,1.55,13096
3.18,1.88,1.53,0.66,1.55,13103
3.19,1.88,1.53,0.66,1.55,13110
3.18,1.88,1.52,0.66,1.55,13118
3.17,1.88,1.53,0.66,1.55,13125
3.19,1.88,1.52,0.66,1.56,13132
3.17,1.88,1.53,0.66,1.55,13154
3.19,1.88,1.53,0.66,1.55,13161
3.17,1.88,1.52,0.67,1.55,13168
3.17,1.88,1.52,0.66,1.55,13175
3.17,1.88,1.52,0.66,1.55,13181
3.17,1.88,1.52,0.66,1.56,13188
3.17,1.88,1.52,0.66,1.56,13195
3.16,1.88,1.52,0.66,1.56,13202
3.18,1.88,1.53,0.66,1.56,13209
3.18,1.88,1.52,0.66,1.56,13215
3.17,1.88,1.51,0.66,1.56,13222
3.17,1.88,1.52,0.66,1.56,13229
3.18,1.88,1.53,0.66,1.56,13236
3.17,1.88,1.52,0.66,1.55,13259
3.16,1.88,1.52,0.66,1.55,13266
3.19,1.88,1.53,0.66,1.55,13273
3.17,1.88,1.53,0.66,1.55,13279
3.15,1.88,1.52,0.66,1.55,13286
3.18,1.88,1.52,0.66,1.55,13293
3.17,1.88,1.51,0.66,1.55,13300
3.17,1.88,1.52,0.67,1.55,13306
3.17,1.88,1.52,0.66,1.55,13313
3.16,1.88,1.53,0.66,1.55,13320
3.17,1.88,1.53,0.66,1.55,13327
3.18,1.88,1.52,0.66,1.55,13334
3.16,1.88,1.52,0.66,1.55,13340
3.17,1.88,1.52,0.66,1.55,13363
3.17,1.88,1.52,0.66,1.55,13370
3.17,1.88,1.53,0.66,1.55,13376
3.18,1.88,1.51,0.66,1.55,13385
3.17,1.88,1.52,0.66,1.56,13391
3.16,1.88,1.52,0.66,1.56,13398
3.17,1.88,1.52,0.66,1.55,13408
3.17,1.88,1.52,0.66,1.43,13458
3.18,1.88,1.52,0.67,1.51,13480
3.17,1.88,1.52,0.67,1.54,13487
3.17,1.88,1.51,0.66,1.55,13494
3.19,1.88,1.52,0.66,1.55,13500
3.16,1.88,1.52,0.67,1.55,13507
3.17,1.88,1.53,0.66,1.55,13514
3.19,1.88,1.52,0.66,1.55,13521
3.16,1.88,1.52,0.66,1.55,13528
3.17,1.88,1.51,0.66,1.55,13534
3.18,1.88,1.51,0.66,1.55,13541
3.17,1.88,1.52,0.66,1.56,13548
3.18,1.88,1.51,0.66,1.55,13572
3.18,1.88,1.51,0.66,1.56,13578
3.17,1.88,1.52,0.66,1.56,13585
3.17,1.88,1.52,0.66,1.56,13592
3.16,1.88,1.52,0.66,1.56,13599
3.18,1.88,1.52,0.66,1.56,13606
3.17,1.88,1.52,0.66,1.56,13612
3.17,1.88,1.53,0.67,1.56,13619
3.17,1.88,1.53,0.67,1.56,13626
3.18,1.88,1.53,0.66,1.56,13633
3.18,1.88,1.53,0.66,1.55,13639
3.17,1.88,1.53,0.66,1.55,13646
3.17,1.88,1.52,0.66,1.55,13653
3.16,1.88,1.53,0.66,1.55,13675
3.18,1.88,1.51,0.66,1.55,13682
3.19,1.88,1.51,0.66,1.55,13690
3.17,1.88,1.52,0.66,1.54,13698
3.17,1.88,1.53,0.66,1.55,13705
3.19,1.88,1.52,0.66,1.56,13712
3.17,1.88,1.53,0.66,1.55,13718
3.18,1.88,1.53,0.66,1.55,13725
3.19,1.88,1.52,0.66,1.56,13732
3.17,1.88,1.52,0.66,1.56,13739
3.17,1.88,1.52,0.66,1.56,13745
3.17,1.88,1.52,0.66,1.56,13752
3.18,1.88,1.52,0.66,1.56,13759
3.17,1.88,1.51,0.66,1.55,13781
3.18,1.88,1.52,0.66,1.55,13788
3.16,1.88,1.52,0.66,1.55,13795
3.18,1.88,1.52,0.66,1.55,13802
3.17,1.88,1.53,0.66,1.55,13809
3.16,1.88,1.53,0.66,1.55,13815
3.17,1.88,1.52,0.66,1.55,13823
3.18,1.88,1.51,0.66,1.55,13830
3.17,1.88,1.51,0.66,1.55,13837
3.19,1.88,1.52,0.67,1.56,13844
3.18,1.88,1.51,0.66,1.56,13850
3.19,1.88,1.52,0.66,1.56,13857
3.18,1.88,1.51,0.66,1.56,13864
3.17,1.88,1.52,0.66,1.53,13896
3.17,1.88,1.52,0.66,1.54,13902
3.18,1.88,1.52,0.66,1.55,13909
3.18,1.88,1.53,0.66,1.56,13916
3.16,1.88,1.53,0.66,1.56,13923
3.18,1.88,1.53,0.66,1.56,13929
3.18,1.88,1.53,0.66,1.55,13936
3.15,1.88,1.53,0.66,1.56,13943
3.18,1.88,1.53,0.66,1.56,13950
3.20,1.88,1.52,0.66,1.55,13958
3.17,1.88,1.52,0.67,1.56,13965
3.18,1.88,1.52,0.66,1.56,13987
3.17,1.88,1.52,0.66,1.56,13994
3.15,1.88,1.52,0.66,1.56,14001
3.18,1.88,1.52,0.66,1.56,14007
3.16,1.88,1.52,0.66,1.56,14014
3.17,1.88,1.53,0.66,1.56,14021
3.17,1.88,1.53,0.66,1.55,14028
3.17,1.88,1.53,0.66,1.55,14034
3.17,1.88,1.53,0.66,1.56,14041
3.18,1.88,1.53,0.66,1.56,14048
3.18,1.88,1.52,0.66,1.56,14055
3.17,1.88,1.52,0.66,1.56,14064
3.18,1.88,1.51,0.66,1.55,14071
3.19,1.88,1.52,0.66,1.55,14093
3.18,1.88,1.52,0.66,1.55,14101
3.18,1.88,1.52,0.67,1.56,14108
3.16,1.88,1.53,0.66,1.56,14114
3.16,1.88,1.52,0.66,1.56,14121
3.18,1.88,1.52,0.66,1.55,14128
3.17,1.88,1.51,0.66,1.56,14135
3.16,1.88,1.52,0.66,1.55,14141
3.17,1.88,1.52,0.66,1.55,14148
3.18,1.88,1.53,0.66,1.56,14155
3.17,1.88,1.52,0.66,1.55,14161
3.18,1.88,1.52,0.66,1.56,14168
3.18,1.88,1.52,0.66,1.56,14175
3.16,1.88,1.51,0.66,1.56,14197
3.17,1.88,1.52,0.66,1.56,14204
3.16,1.88,1.53,0.66,1.55,14211
3.17,1.88,1.53,0.66,1.56,14218
3.17,1.88,1.52,0.66,1.55,14226
3.18,1.88,1.53,0.66,1.56,14232
3.17,1.88,1.53,0.66,1.56,14239
3.16,1.88,1.52,0.67,1.56,14246
3.17,1.88,1.52,0.66,1.56,14253
3.18,1.88,1.52,0.66,1.56,14259
3.17,1.88,1.52,0.66,1.56,14266
3.19,1.88,1.53,0.67,1.55,14273
3.17,1.88,1.53,0.67,1.56,14280
3.16,1.88,1.52,0.66,1.56,14301
3.19,1.88,1.51,0.66,1.56,14308
3.17,1.88,1.52,0.67,1.56,14315
3.16,1.88,1.53,0.66,1.56,14322
3.17,1.88,1.51,0.66,1.56,14328
3.17,1.88,1.52,0.66,1.55,14337
3.16,1.88,1.52,0.66,1.55,14343
3.18,1.88,1.52,0.66,1.55,14351
3.17,1.88,1.53,0.66,1.55,14358
3.17,1.88,1.52,0.66,1.56,14365
3.17,1.88,1.52,0.66,1.56,14372
3.17,1.88,1.52,0.66,1.56,14378
3.17,1.88,1.53,0.66,1.56,14385
3.16,1.88,1.52,0.66,1.56,14408
3.17,1.88,1.52,0.66,1.56,14414
3.16,1.88,1.52,0.66,1.55,14421
3.15,1.88,1.53,0.66,1.56,14428
3.19,1.88,1.52,0.66,1.56,14434
3.17,1.88,1.52,0.66,1.55,14441
3.18,1.88,1.52,0.66,1.55,14448
3.17,1.88,1.53,0.66,1.55,14455
3.17,1.88,1.52,0.66,1.56,14461
3.17,1.88,1.52,0.66,1.56,14468
3.16,1.88,1.52,0.66,1.56,14476
3.17,1.88,1.52,0.66,1.56,14483
3.17,1.88,1.52,0.66,1.56,14490
3.17,1.88,1.52,0.67,1.53,14521
3.16,1.88,1.53,0.66,1.55,14528
3.18,1.88,1.52,0.66,1.55,14534
3.16,1.88,1.51,0.66,1.55,14541
3.17,1.88,1.52,0.66,1.55,14548
3.17,1.88,1.53,0.66,1.55,14555
3.16,1.88,1.53,0.66,1.55,14561
3.18,1.88,1.52,0.66,1.55,14568
3.18,1.88,1.52,0.66,1.55,14575
3.18,1.88,1.52,0.67,1.55,14582
3.16,1.88,1.53,0.66,1.56,14588
3.18,1.88,1.52,0.66,1.55,14595
3.17,1.88,1.52,0.66,1.55,14617
3.18,1.88,1.52,0.66,1.55,14625
3.18,1.88,1.53,0.66,1.55,14632
3.19,1.88,1.52,0.66,1.56,14639
3.18,1.88,1.52,0.66,1.56,14646
3.17,1.88,1.53,0.66,1.55,14652
3.17,1.88,1.52,0.66,1.55,14659
3.18,1.88,1.52,0.66,1.55,14666
3.18,1.88,1.52,0.66,1.56,14672
3.16,1.88,1.52,0.66,1.55,14687
3.18,1.88,1.53,0.66,1.42,14749
3.18,1.88,1.52,0.66,1.50,14771
3.17,1.88,1.52,0.66,1.53,14777
3.16,1.88,1.52,0.66,1.55,14784
3.16,1.88,1.53,0.66,1.55,14791
3.16,1.88,1.52,0.66,1.55,14798
3.18,1.88,1.52,0.66,1.56,14804
3.17,1.88,1.53,0.66,1.55,14812
3.17,1.88,1.53,0.66,1.55,14819
3.17,1.88,1.53,0.66,1.55,14825
3.18,1.88,1.53,0.66,1.55,14848
3.18,1.88,1.52,0.66,1.56,14854
3.17,1.88,1.52,0.67,1.56,14861
3.16,1.88,1.52,0.67,1.56,14868
3.18,1.88,1.51,0.66,1.56,14874
3.19,1.88,1.52,0.66,1.56,14881
3.18,1.88,1.52,0.66,1.56,14888
3.18,1.88,1.53,0.66,1.56,14894
3.17,1.88,1.53,0.66,1.56,14901
3.16,1.88,1.52,0.66,1.56,14908
3.18,1.88,1.52,0.67,1.56,14914
3.17,1.88,1.52,0.66,1.56,14921
3.16,1.88,1.51,0.66,1.56,14927
3.19,1.88,1.51,0.66,1.55,14954
3.18,1.88,1.53,0.66,1.56,14961
3.18,1.88,1.52,0.66,1.56,14967
3.17,1.88,1.53,0.66,1.56,14974
3.16,1.88,1.52,0.66,1.55,14981
3.17,1.88,1.52,0.66,1.56,14988
3.17,1.88,1.52,0.66,1.56,14994
3.17,1.88,1.52,0.66,1.56,15001
3.15,1.88,1.51,0.66,1.55,15007
3.17,1.88,1.52,0.66,1.55,15016
3.17,1.88,1.52,0.66,1.55,15022
3.16,1.88,1.51,0.66,1.56,15029
3.16,1.88,1.52,0.66,1.55,15052
3.18,1.88,1.52,0.66,1.56,15058
3.17,1.88,1.52,0.66,1.56,15065
3.17,1.88,1.53,0.66,1.56,15072
3.17,1.88,1.53,0.67,1.56,15080
3.17,1.88,1.52,0.66,1.56,15087
3.15,1.88,1.52,0.66,1.56,15094
3.17,1.88,1.51,0.67,1.56,15101
3.17,1.88,1.52,0.66,1.56,15107
3.18,1.88,1.53,0.66,1.56,15114
3.18,1.88,1.52,0.66,1.56,15121
3.17,1.88,1.52,0.66,1.56,15128
3.19,1.88,1.51,0.66,1.56,15135
3.16,1.88,1.53,0.67,1.54,15166
3.16,1.88,1.52,0.66,1.54,15176
3.16,1.88,1.53,0.66,1.55,15183
3.17,1.88,1.52,0.66,1.55,15189
3.17,1.88,1.52,0.66,1.56,15196
3.19,1.88,1.51,0.67,1.55,15203
3.16,1.88,1.52,0.66,1.56,15210
3.17,1.88,1.52,0.66,1.55,15218
3.19,1.88,1.51,0.66,1.55,15226
3.18,1.88,1.52,0.67,1.55,15233
3.17,1.88,1.51,0.66,1.56,15240
3.17,1.88,1.52,0.66,1.56,15263
3.18,1.88,1.52,0.66,1.56,15269
3.17,1.88,1.51,0.66,1.56,15276
3.19,1.88,1.51,0.66,1.55,15283
3.16,1.88,1.52,0.66,1.56,15290
3.18,1.88,1.52,0.66,1.56,15297
3.17,1.88,1.53,0.66,1.56,15304
3.17,1.88,1.53,0.66,1.55,15311
3.18,1.88,1.53,0.66,1.55,15318
3.16,1.88,1.52,0.66,1.56,15325
3.18,1.88,1.52,0.66,1.56,15332
3.16,1.88,1.52,0.66,1.56,15339
3.17,1.88,1.52,0.67,1.55,15347
3.17,1.88,1.51,0.66,1.55,15369
3.19,1.88,1.52,0.66,1.55,15376
3.17,1.88,1.52,0.66,1.55,15383
3.19,1.88,1.52,0.66,1.55,15390
3.17,1.88,1.53,0.66,1.55,15396
3.17,1.88,1.53,0.66,1.55,15403
3.18,1.88,1.53,0.66,1.55,15410
3.18,1.88,1.53,0.66,1.55,15417
3.18,1.88,1.52,0.66,1.55,15424
3.18,1.88,1.52,0.66,1.55,15431
3.19,1.88,1.52,0.67,1.56,15438
3.17,1.88,1.52,0.67,1.56,15445
3.18,1.88,1.51,0.67,1.56,15452
3.17,1.88,1.52,0.66,1.56,15474
3.17,1.88,1.52,0.66,1.56,15481
3.18,1.88,1.52,0.66,1.55,15489
3.19,1.88,1.51,0.66,1.55,15496
3.16,1.88,1.52,0.66,1.54,15510
3.17,1.88,1.52,0.66,1.55,15517
3.18,1.88,1.52,0.66,1.55,15524
3.19,1.88,1.52,0.66,1.55,15531
3.17,1.88,1.52,0.66,1.56,15538
3.17,1.88,1.52,0.66,1.56,15545
3.18,1.88,1.52,0.66,1.55,15552
3.17,1.88,1.53,0.66,1.56,15574
3.18,1.88,1.53,0.66,1.56,15581
3.17,1.88,1.53,0.66,1.55,15588
3.16,1.88,1.53,0.66,1.55,15595
3.17,1.88,1.52,0.66,1.55,15601
3.18,1.88,1.53,0.66,1.56,15608
3.17,1.88,1.52,0.66,1.56,15615
3.17,1.88,1.52,0.67,1.55,15623
3.17,1.88,1.52,0.66,1.55,15630
3.18,1.88,1.52,0.66,1.56,15637
3.17,1.88,1.52,0.66,1.56,15644
3.19,1.88,1.52,0.66,1.56,15651
3.18,1.88,1.52,0.66,1.56,15658
3.17,1.88,1.53,0.66,1.56,15687
3.17,1.88,1.52,0.66,1.54,15693
3.17,1.88,1.53,0.66,1.55,15700
3.18,1.88,1.53,0.66,1.55,15707
3.18,1.88,1.53,0.67,1.56,15714
3.18,1.88,1.53,0.66,1.56,15721
3.17,1.88,1.53,0.66,1.56,15728
3.18,1.88,1.52,0.66,1.56,15735
3.17,1.88,1.53,0.67,1.56,15742
3.17,1.88,1.52,0.66,1.56,15748
3.18,1.88,1.52,0.66,1.55,15757
3.18,1.88,1.53,0.66,1.55,15764
3.17,1.88,1.53,0.66,1.51,15801
3.17,1.88,1.52,0.66,1.54,15808
3.18,1.88,1.51,0.66,1.55,15815
3.18,1.88,1.52,0.66,1.55,15822
3.18,1.88,1.52,0.66,1.55,15829
3.17,1.88,1.53,0.66,1.55,15835
3.18,1.88,1.52,0.66,1.56,15842
3.17,1.88,1.52,0.66,1.56,15864
3.17,1.88,1.51,0.66,1.51,15871
3.18,1.88,1.53,0.67,1.55,15893
3.17,1.88,1.53,0.66,1.55,15900
3.16,1.88,1.52,0.66,1.55,15907
3.17,1.88,1.52,0.66,1.56,15914
3.19,1.88,1.51,0.66,1.56,15921
3.17,1.88,1.53,0.66,1.55,15929
3.17,1.88,1.52,0.66,1.55,15936
3.18,1.88,1.51,0.66,1.56,15943
3.16,1.88,1.51,0.66,1.56,15950
3.17,1.88,1.52,0.66,1.56,15957
3.17,1.88,1.52,0.66,1.56,15964
3.16,1.88,1.52,0.66,1.56,15970
3.18,1.88,1.53,0.66,1.56,15993
3.17,1.88,1.53,0.66,1.55,15999
3.18,1.88,1.52,0.66,1.55,16006
3.20,1.88,1.52,0.66,1.56,16013
3.17,1.88,1.52,0.66,1.56,16020
3.19,1.88,1.51,0.66,1.56,16027
3.18,1.88,1.52,0.66,1.55,16034
3.19,1.88,1.52,0.66,1.56,16041
3.17,1.88,1.52,0.66,1.56,16048
3.18,1.88,1.51,0.66,1.55,16056
3.17,1.87,1.52,0.66,1.55,16063
3.18,1.88,1.53,0.66,1.56,16069
3.17,1.88,1.52,0.66,1.55,16076
3.18,1.88,1.52,0.66,1.56,16099
3.17,1.88,1.52,0.66,1.56,16106
3.19,1.88,1.51,0.66,1.55,16113
3.17,1.88,1.52,0.66,1.55,16119
3.16,1.88,1.53,0.66,1.56,16126
3.17,1.88,1.52,0.66,1.56,16133
3.17,1.88,1.51,0.66,1.56,16140
3.18,1.88,1.52,0.66,1.56,16147
3.17,1.88,1.53,0.66,1.56,16154
3.18,1.88,1.52,0.66,1.56,16161
3.18,1.88,1.52,0.66,1.56,16167
3.18,1.88,1.52,0.66,1.56,16174
3.16,1.88,1.52,0.66,1.53,16191
3.16,1.88,1.52,0.67,1.55,16213
3.16,1.88,1.52,0.66,1.56,16220
3.16,1.88,1.52,0.66,1.56,16226
3.17,1.88,1.53,0.66,1.56,16233
3.18,1.88,1.52,0.66,1.56,16240
3.18,1.88,1.52,0.66,1.56,16247
3.18,1.88,1.52,0.66,1.56,16254
3.18,1.88,1.53,0.66,1.56,16261
3.18,1.88,1.52,0.66,1.56,16268
3.17,1.88,1.52,0.66,1.56,16274
3.19,1.88,1.52,0.66,1.56,16281
3.18,1.88,1.53,0.66,1.56,16288
3.17,1.88,1.52,0.66,1.56,16295
3.18,1.88,1.52,0.66,1.55,16318
3.18,1.88,1.52,0.66,1.56,16324
3.17,1.88,1.52,0.66,1.55,16332
3.17,1.88,1.53,0.66,1.55,16339
3.16,1.88,1.51,0.66,1.53,16352
3.15,1.88,1.53,0.66,1.55,16359
3.18,1.88,1.52,0.66,1.55,16366
3.18,1.88,1.53,0.66,1.55,16373
3.17,1.88,1.52,0.66,1.55,16380
3.17,1.88,1.52,0.66,1.55,16387
3.19,1.88,1.53,0.66,1.55,16393
3.18,1.88,1.51,0.66,1.55,16400
3.17,1.88,1.52,0.65,1.52,16433
3.16,1.88,1.52,0.65,1.54,16440
3.18,1.88,1.53,0.65,1.55,16447
3.18,1.88,1.52,0.65,1.55,16454
3.18,1.88,1.52,0.66,1.56,16460
3.16,1.88,1.53,0.65,1.56,16467
