Pressure, Turbidity, PH, Temperature, Salinity
1.77,2.51,0.02,0.74,1.00,70211
1.75,2.51,0.02,0.74,1.00,70312
1.77,2.51,0.02,0.73,0.98,70417
1.79,2.51,0.02,0.73,0.97,70512
1.78,2.52,0.02,0.74,1.00,70611
1.80,2.51,0.02,0.74,1.00,70712
1.83,2.51,0.02,0.74,0.99,70811
1.85,2.51,0.02,0.74,0.98,70912
1.88,2.52,0.02,0.74,1.00,71011
1.88,2.52,0.02,0.74,1.00,71112
1.92,2.52,0.02,0.74,1.00,71211
1.92,2.52,0.02,0.74,1.00,71312
1.92,2.52,0.02,0.74,0.99,71411
1.91,2.52,0.02,0.74,0.99,71512
1.92,2.52,0.02,0.74,1.01,71611
1.91,2.52,0.02,0.74,1.00,71712
1.88,2.52,0.02,0.74,1.00,71811
1.90,2.52,0.02,0.74,0.97,71912
1.88,2.51,0.02,0.74,1.01,72011
1.85,2.51,0.02,0.72,0.88,72127
1.84,2.51,0.02,0.74,0.99,72211
1.80,2.51,0.02,0.74,0.98,72312
1.80,2.51,0.02,0.74,1.01,72411
1.79,2.52,0.02,0.74,0.99,72512
1.82,2.51,0.02,0.73,0.97,72611
1.80,2.51,0.02,0.74,1.00,72712
1.80,2.52,0.02,0.74,1.00,72811
1.83,2.51,0.02,0.73,0.99,72912
1.82,2.51,0.02,0.74,0.98,73011
1.81,2.51,0.02,0.74,1.01,73112
1.81,2.51,0.02,0.74,1.01,73211
1.83,2.51,0.02,0.73,0.96,73312
1.81,2.51,0.02,0.74,1.00,73411
1.81,2.51,0.02,0.74,1.00,73512
1.82,2.51,0.02,0.73,0.96,73617
1.81,2.51,0.02,0.74,1.00,73712
1.81,2.51,0.02,0.74,1.01,73811
1.80,2.52,0.02,0.74,1.00,73912
1.79,2.51,0.02,0.74,1.00,74011
1.79,2.51,0.02,0.74,1.00,74112
1.80,2.51,0.02,0.74,1.01,74211
1.79,2.51,0.02,0.74,0.99,74312
1.82,2.51,0.03,0.72,0.86,74427
1.80,2.52,0.02,0.74,1.00,74512
1.80,2.51,0.02,0.74,1.00,74611
1.81,2.51,0.02,0.74,0.97,74712
1.81,2.51,0.03,0.74,0.99,74811
1.80,2.52,0.03,0.74,0.99,74912
1.79,2.52,0.02,0.74,1.00,75011
1.78,2.51,0.03,0.74,0.99,75112
1.81,2.51,0.02,0.73,0.97,75211
1.79,2.52,0.02,0.73,1.00,75312
1.78,2.52,0.02,0.74,1.00,75411
1.79,2.52,0.02,0.74,1.00,75512
1.80,2.52,0.02,0.74,1.01,75611
1.81,2.52,0.02,0.74,0.99,75712
1.80,2.52,0.02,0.74,1.01,75811
1.80,2.52,0.02,0.74,1.00,75912
1.81,2.51,0.02,0.74,1.00,76011
1.81,2.51,0.02,0.74,0.96,76112
1.81,2.52,0.02,0.74,1.00,76211
1.80,2.52,0.02,0.74,1.00,76312
1.82,2.52,0.02,0.74,1.01,76411
1.80,2.51,0.02,0.74,1.00,76512
1.81,2.51,0.02,0.74,1.00,76611
1.82,2.52,0.02,0.74,1.01,76712
1.81,2.52,0.02,0.73,0.98,76817
1.84,2.52,0.02,0.74,1.01,76912
1.85,2.51,0.02,0.74,0.99,77011
1.86,2.51,0.02,0.73,0.97,77112
1.83,2.52,0.02,0.74,1.01,77211
1.83,2.52,0.02,0.73,1.00,77312
1.85,2.51,0.02,0.74,0.97,77411
1.84,2.51,0.02,0.74,0.97,77512
1.80,2.52,0.02,0.74,1.01,77611
1.78,2.52,0.02,0.74,1.00,77712
1.77,2.51,0.02,0.74,0.98,77811
1.78,2.52,0.02,0.74,0.99,77912
1.75,2.52,0.02,0.74,1.01,78011
1.78,2.52,0.02,0.74,1.00,78112
1.76,2.52,0.02,0.74,1.00,78211
1.78,2.52,0.02,0.74,1.01,78312
1.77,2.52,0.02,0.74,1.00,78411
1.77,2.52,0.02,0.74,0.99,78512
1.79,2.51,0.02,0.74,1.01,78611
1.78,2.52,0.02,0.74,1.00,78712
1.77,2.52,0.02,0.74,1.00,78811
1.82,2.52,0.02,0.73,0.97,78912
1.78,2.52,0.02,0.74,1.01,79011
1.80,2.52,0.02,0.74,1.00,79112
1.79,2.52,0.02,0.74,1.00,79211
1.79,2.51,0.02,0.73,0.99,79312
1.79,2.52,0.02,0.74,1.01,79411
1.78,2.52,0.02,0.74,1.00,79512
1.80,2.51,0.02,0.73,0.98,79611
1.78,2.52,0.02,0.74,1.02,79712
1.78,2.52,0.02,0.74,1.00,79811
1.79,2.51,0.02,0.73,0.99,79911
1.77,2.51,0.02,0.73,0.98,80017
1.78,2.52,0.02,0.74,1.00,80112
1.77,2.52,0.02,0.74,1.01,80211
1.81,2.51,0.02,0.73,0.97,80312
1.78,2.51,0.02,0.73,0.98,80411
1.77,2.52,0.02,0.73,0.99,80512
1.78,2.52,0.02,0.74,1.01,80611
1.77,2.51,0.02,0.73,0.98,80712
1.78,2.51,0.02,0.74,1.00,80811
1.77,2.52,0.02,0.74,0.99,80912
1.78,2.52,0.02,0.74,1.01,81011
1.79,2.52,0.02,0.74,1.00,81112
1.78,2.51,0.02,0.74,1.01,81211
1.79,2.51,0.02,0.73,0.99,81312
1.79,2.52,0.02,0.73,0.99,81411
1.78,2.52,0.02,0.73,1.00,81512
1.78,2.51,0.02,0.74,1.01,81611
1.79,2.51,0.02,0.73,0.97,81712
1.79,2.51,0.02,0.73,1.00,81811
1.78,2.52,0.02,0.74,1.01,81912
1.79,2.51,0.02,0.74,1.01,82011
1.79,2.51,0.03,0.74,1.00,82112
1.80,2.51,0.02,0.73,0.98,82211
1.78,2.52,0.02,0.74,1.00,82312
1.76,2.51,0.02,0.74,1.01,82411
1.78,2.51,0.02,0.74,1.00,82512
1.82,2.51,0.02,0.73,0.98,82611
1.77,2.51,0.02,0.73,0.99,82712
1.78,2.52,0.02,0.74,1.01,82811
1.78,2.51,0.02,0.74,1.01,82912
1.78,2.51,0.02,0.74,1.02,83011
1.81,2.51,0.02,0.73,0.97,83112
1.79,2.51,0.02,0.73,0.97,83217
1.78,2.52,0.02,0.73,1.00,83312
1.79,2.51,0.02,0.74,1.01,83411
1.79,2.51,0.02,0.73,0.99,83512
1.77,2.52,0.02,0.74,1.01,83611
1.77,2.52,0.02,0.73,0.99,83712
1.78,2.51,0.02,0.74,1.02,83811
1.78,2.52,0.02,0.73,1.01,83912
1.78,2.52,0.02,0.74,1.00,84011
1.79,2.52,0.02,0.73,0.99,84112
1.80,2.52,0.02,0.74,1.01,84211
1.78,2.52,0.02,0.74,1.01,84312
1.80,2.51,0.02,0.74,0.99,84411
1.78,2.51,0.02,0.73,0.98,84512
1.78,2.52,0.02,0.74,1.01,84611
1.79,2.52,0.02,0.74,1.00,84712
1.81,2.51,0.02,0.73,0.99,84811
1.77,2.51,0.02,0.74,0.99,84912
1.78,2.52,0.02,0.73,1.01,85011
1.79,2.52,0.02,0.73,1.00,85112
1.79,2.51,0.02,0.73,0.99,85211
1.78,2.52,0.02,0.73,1.00,85312
1.79,2.52,0.02,0.74,1.01,85411
1.78,2.52,0.02,0.73,1.00,85512
1.78,2.51,0.02,0.73,1.00,85611
1.79,2.52,0.02,0.74,1.01,85712
1.78,2.52,0.02,0.73,1.01,85811
1.79,2.51,0.02,0.73,0.97,85912
1.78,2.51,0.02,0.74,1.01,86011
1.79,2.52,0.02,0.74,1.01,86112
1.79,2.52,0.02,0.74,1.01,86211
1.78,2.51,0.02,0.73,1.00,86313
1.78,2.52,0.02,0.73,0.98,86417
1.78,2.52,0.02,0.73,1.01,86512
1.77,2.51,0.02,0.73,1.00,86611
1.77,2.52,0.02,0.73,1.00,86712
1.79,2.52,0.02,0.74,1.01,86811
1.79,2.52,0.02,0.73,1.01,86912
1.78,2.52,0.02,0.73,0.98,87011
1.80,2.52,0.02,0.73,0.99,87112
1.77,2.52,0.02,0.74,1.01,87211
1.76,2.52,0.02,0.73,1.00,87312
1.79,2.52,0.02,0.73,0.98,87411
1.78,2.52,0.02,0.73,1.01,87512
1.77,2.52,0.02,0.73,1.01,87611
1.78,2.53,0.02,0.73,1.01,87712
1.78,2.52,0.02,0.73,0.99,87811
1.79,2.52,0.02,0.73,1.00,87912
1.77,2.53,0.02,0.73,1.01,88011
1.78,2.52,0.02,0.73,0.99,88112
1.78,2.52,0.02,0.73,1.01,88211
1.80,2.52,0.02,0.73,1.00,88312
1.77,2.53,0.03,0.73,1.00,88411
1.81,2.52,0.02,0.73,0.98,88512
1.78,2.52,0.02,0.73,1.01,88611
1.76,2.52,0.02,0.73,1.01,88712
1.77,2.53,0.02,0.74,0.99,88811
1.77,2.52,0.02,0.74,0.99,88912
1.78,2.52,0.02,0.74,1.02,89011
1.78,2.53,0.02,0.73,1.01,89112
1.78,2.52,0.02,0.73,1.00,89211
1.79,2.52,0.02,0.74,1.00,89312
1.75,2.53,0.02,0.74,1.01,89411
1.77,2.52,0.02,0.74,0.99,89512
1.77,2.52,0.02,0.73,0.98,89617
1.78,2.53,0.02,0.73,1.01,89712
1.78,2.53,0.02,0.73,1.00,89811
1.78,2.52,0.02,0.73,0.97,89912
1.78,2.52,0.02,0.73,0.98,90011
1.77,2.52,0.02,0.73,1.01,90128
1.77,2.53,0.02,0.73,1.01,90211
1.77,2.52,0.02,0.73,0.98,90312
1.77,2.53,0.02,0.73,1.00,90411
1.77,2.52,0.02,0.73,1.00,90512
1.78,2.53,0.02,0.73,1.01,90611
1.78,2.52,0.02,0.73,1.00,90712
1.78,2.53,0.02,0.73,1.02,90811
1.79,2.53,0.02,0.73,1.00,90912
1.77,2.53,0.02,0.73,1.00,91011
1.77,2.53,0.02,0.73,1.00,91112
1.77,2.53,0.02,0.73,1.02,91211
1.80,2.53,0.02,0.73,0.98,91312
1.76,2.52,0.02,0.73,1.00,91411
1.76,2.53,0.02,0.73,1.00,91512
1.76,2.53,0.02,0.73,1.01,91611
1.77,2.53,0.02,0.73,1.00,91712
1.78,2.52,0.02,0.73,0.99,91811
1.77,2.53,0.02,0.73,1.00,91912
1.77,2.53,0.02,0.73,1.02,92011
1.78,2.53,0.02,0.73,1.01,92112
1.77,2.52,0.02,0.73,0.99,92211
1.77,2.53,0.02,0.73,1.00,92312
1.77,2.53,0.02,0.73,1.01,92411
1.77,2.53,0.02,0.73,1.01,92512
1.76,2.52,0.02,0.73,1.00,92611
1.80,2.52,0.02,0.73,0.98,92712
1.79,2.52,0.02,0.72,0.95,92817
1.76,2.53,0.02,0.73,1.00,92912
1.78,2.53,0.02,0.73,1.02,93011
1.76,2.52,0.02,0.73,0.98,93112
1.76,2.53,0.02,0.73,1.01,93211
1.77,2.52,0.02,0.73,1.00,93312
1.77,2.52,0.02,0.73,1.01,93411
1.77,2.53,0.02,0.73,1.01,93512
1.77,2.52,0.02,0.73,1.00,93611
1.77,2.52,0.02,0.73,0.99,93712
1.77,2.52,0.02,0.73,1.02,93811
1.78,2.52,0.02,0.73,1.01,93912
1.78,2.52,0.02,0.73,1.00,94011
1.80,2.52,0.02,0.73,0.98,94112
1.77,2.52,0.02,0.73,1.01,94211
1.75,2.52,0.02,0.73,1.01,94312
1.79,2.52,0.02,0.73,0.99,94411
1.78,2.52,0.02,0.73,0.99,94512
1.76,2.52,0.02,0.73,1.01,94611
1.78,2.52,0.02,0.73,1.00,94712
1.79,2.52,0.02,0.73,0.99,94811
1.78,2.52,0.02,0.73,1.01,94912
1.78,2.52,0.02,0.73,1.01,95011
1.79,2.52,0.02,0.73,1.00,95112
1.79,2.52,0.02,0.73,1.00,95211
1.80,2.52,0.02,0.73,1.01,95312
1.80,2.52,0.02,0.73,1.01,95411
1.82,2.51,0.02,0.73,0.98,95512
1.79,2.52,0.02,0.73,1.01,95611
1.81,2.52,0.02,0.73,1.01,95712
1.79,2.52,0.03,0.73,0.98,95820
1.80,2.52,0.02,0.73,1.01,95912
1.80,2.52,0.02,0.73,0.98,96017
1.81,2.52,0.02,0.73,1.01,96112
1.81,2.52,0.02,0.73,1.01,96211
1.81,2.52,0.02,0.73,1.00,96312
1.81,2.52,0.02,0.73,1.01,96411
1.83,2.52,0.02,0.73,1.00,96512
1.80,2.51,0.03,0.73,0.99,96611
1.80,2.52,0.02,0.73,1.01,96712
1.80,2.52,0.02,0.73,1.01,96811
1.82,2.52,0.02,0.73,0.98,96912
1.83,2.51,0.02,0.73,0.99,97011
1.84,2.52,0.02,0.73,0.97,97113
1.80,2.52,0.02,0.73,1.01,97211
1.81,2.52,0.02,0.73,0.99,97312
1.84,2.52,0.02,0.73,0.99,97411
1.80,2.52,0.02,0.73,1.00,97512
1.80,2.53,0.02,0.73,1.01,97611
1.81,2.52,0.02,0.73,1.01,97712
1.81,2.52,0.02,0.73,1.01,97811
1.82,2.52,0.02,0.73,1.00,97912
1.79,2.53,0.02,0.73,1.01,98011
1.80,2.52,0.02,0.73,1.01,98112
1.79,2.52,0.02,0.73,1.02,98211
1.82,2.52,0.02,0.73,0.98,98312
1.78,2.52,0.02,0.73,1.00,98411
1.80,2.53,0.02,0.73,1.01,98512
1.79,2.52,0.02,0.73,1.01,98611
1.79,2.52,0.02,0.73,1.00,98712
1.80,2.52,0.02,0.73,1.01,98811
1.79,2.52,0.02,0.73,1.00,98912
1.79,2.53,0.02,0.73,1.01,99011
1.80,2.52,0.02,0.72,1.02,99112
1.79,2.52,0.02,0.72,0.98,99217
1.81,2.52,0.02,0.73,0.99,99312
1.81,2.52,0.02,0.73,1.01,99411
1.78,2.52,0.03,0.73,1.01,99512
1.81,2.52,0.02,0.73,0.99,99611
1.80,2.52,0.02,0.72,0.98,99712
1.78,2.52,0.02,0.73,1.01,99811
1.77,2.52,0.02,0.72,1.00,99933
1.77,2.52,0.02,0.73,1.02,100011
1.77,2.52,0.03,0.73,1.00,100112
1.75,2.53,0.02,0.73,1.01,100211
1.76,2.52,0.02,0.72,1.00,100312
1.76,2.52,0.02,0.72,1.02,100411
1.77,2.52,0.02,0.73,1.01,100512
1.76,2.52,0.02,0.72,1.00,100611
1.78,2.52,0.02,0.72,0.97,100712
1.78,2.52,0.02,0.72,1.02,100811
1.75,2.53,0.02,0.72,1.01,100912
1.76,2.52,0.02,0.72,1.00,101011
1.79,2.52,0.02,0.72,0.98,101112
1.76,2.52,0.02,0.72,1.01,101211
1.76,2.53,0.02,0.72,1.01,101312
1.77,2.52,0.02,0.72,1.00,101411
1.76,2.52,0.02,0.72,0.98,101512
1.77,2.52,0.02,0.73,1.01,101611
1.79,2.52,0.02,0.72,0.99,101712
1.79,2.52,0.02,0.72,0.99,101811
1.77,2.52,0.02,0.72,1.01,101912
1.75,2.52,0.02,0.72,1.01,102011
1.79,2.52,0.02,0.72,0.99,102112
1.78,2.52,0.02,0.72,1.02,102211
1.79,2.53,0.02,0.72,1.00,102312
1.78,2.52,0.02,0.72,0.98,102417
1.78,2.52,0.02,0.72,0.99,102512
1.80,2.52,0.02,0.72,1.00,102611
1.79,2.52,0.02,0.72,1.01,102712
1.81,2.53,0.02,0.72,1.01,102811
1.80,2.52,0.02,0.72,1.00,102912
1.79,2.52,0.02,0.72,1.02,103011
1.79,2.53,0.02,0.72,1.01,103112
1.79,2.53,0.02,0.72,1.01,103211
1.81,2.52,0.03,0.72,1.01,103312
1.82,2.52,0.02,0.72,1.01,103411
1.83,2.52,0.02,0.72,0.99,103512
1.85,2.52,0.02,0.72,0.98,103611
1.83,2.53,0.02,0.72,1.01,103712
1.83,2.52,0.02,0.72,1.01,103811
1.85,2.52,0.02,0.72,0.98,103912
1.84,2.52,0.02,0.72,1.01,104011
1.85,2.53,0.02,0.72,1.01,104112
1.83,2.53,0.02,0.72,1.01,104211
1.85,2.52,0.02,0.72,1.00,104312
1.85,2.52,0.02,0.72,0.99,104411
1.83,2.53,0.02,0.72,1.00,104512
1.83,2.53,0.02,0.72,1.01,104611
1.81,2.52,0.03,0.72,1.01,104712
1.83,2.52,0.02,0.72,0.99,104811
1.82,2.52,0.02,0.72,1.00,104912
1.81,2.53,0.02,0.72,1.01,105011
1.81,2.52,0.02,0.72,1.01,105112
1.80,2.52,0.02,0.72,1.02,105211
1.81,2.52,0.02,0.72,0.98,105310
1.79,2.53,0.02,0.72,1.01,105411
1.80,2.53,0.02,0.72,1.00,105512
1.78,2.52,0.02,0.72,0.99,105617
1.79,2.52,0.02,0.72,1.01,105712
1.77,2.52,0.02,0.72,1.00,105811
1.78,2.53,0.02,0.72,1.00,105912
1.77,2.52,0.02,0.72,1.01,106011
1.78,2.52,0.02,0.72,1.02,106112
1.78,2.52,0.02,0.72,1.00,106211
1.79,2.52,0.02,0.72,1.00,106312
1.77,2.53,0.02,0.72,0.95,106419
1.77,2.53,0.02,0.72,1.02,106512
1.79,2.52,0.02,0.72,1.00,106611
1.78,2.52,0.02,0.72,0.98,106712
1.76,2.53,0.02,0.72,1.01,106811
1.75,2.53,0.02,0.72,1.01,106912
1.77,2.52,0.02,0.72,0.99,107011
1.77,2.52,0.02,0.72,1.00,107112
1.74,2.53,0.02,0.72,1.01,107211
1.76,2.53,0.02,0.72,1.00,107312
1.76,2.52,0.02,0.72,1.00,107411
1.75,2.53,0.02,0.72,1.01,107512
1.76,2.52,0.02,0.72,1.00,107611
1.77,2.52,0.02,0.72,0.99,107712
1.75,2.52,0.02,0.72,1.01,107811
1.75,2.53,0.02,0.72,1.02,107912
1.77,2.52,0.02,0.72,0.99,108011
1.77,2.52,0.02,0.72,0.98,108112
1.77,2.52,0.02,0.72,1.02,108211
1.76,2.53,0.02,0.72,1.02,108312
1.77,2.52,0.02,0.72,1.01,108411
1.78,2.52,0.02,0.72,1.01,108512
1.81,2.52,0.02,0.72,1.01,108611
1.83,2.52,0.02,0.72,0.98,108712
1.86,2.52,0.02,0.72,0.97,108817
1.88,2.53,0.02,0.72,1.01,108912
1.89,2.52,0.03,0.72,1.02,109011
1.91,2.52,0.02,0.72,1.00,109112
1.93,2.52,0.02,0.72,1.00,109211
1.93,2.53,0.02,0.72,1.01,109312
1.93,2.53,0.02,0.72,1.01,109411
1.95,2.52,0.02,0.72,1.01,109512
1.95,2.53,0.02,0.73,1.03,109611
1.94,2.53,0.02,0.72,1.00,109712
1.94,2.53,0.02,0.72,1.02,109811
1.96,2.53,0.02,0.72,1.00,109912
1.95,2.53,0.02,0.72,1.00,110011
1.93,2.53,0.02,0.72,1.00,110112
1.93,2.53,0.02,0.72,1.01,110211
1.93,2.52,0.02,0.72,1.01,110312
1.95,2.52,0.02,0.72,1.02,110411
1.99,2.52,0.02,0.72,0.99,110512
1.98,2.53,0.02,0.72,1.01,110611
2.01,2.53,0.02,0.72,1.01,110712
2.03,2.52,0.02,0.73,1.01,110811
2.07,2.52,0.02,0.72,0.99,110912
2.10,2.52,0.02,0.72,1.01,111011
2.12,2.53,0.02,0.73,1.01,111112
2.16,2.53,0.02,0.73,1.02,111211
2.16,2.53,0.02,0.73,1.01,111312
2.20,2.52,0.02,0.73,0.99,111411
2.22,2.53,0.02,0.73,1.01,111512
2.25,2.52,0.02,0.73,0.98,111612
2.30,2.53,0.02,0.73,1.01,111712
2.32,2.52,0.02,0.73,0.99,111811
2.34,2.52,0.02,0.73,1.00,111912
2.37,2.53,0.02,0.73,0.97,112017
2.39,2.53,0.02,0.73,0.99,112112
2.41,2.52,0.02,0.73,0.99,112211
2.44,2.53,0.02,0.73,1.01,112312
2.46,2.53,0.02,0.73,1.01,112411
2.48,2.52,0.02,0.73,1.01,112512
2.52,2.53,0.02,0.73,1.01,112611
2.53,2.53,0.02,0.73,1.01,112712
2.55,2.53,0.02,0.73,1.01,112811
2.55,2.53,0.02,0.73,1.01,112912
2.58,2.53,0.03,0.73,1.02,113011
2.61,2.53,0.02,0.72,0.94,113120
2.65,2.52,0.02,0.73,0.99,113211
2.64,2.53,0.02,0.73,1.01,113312
2.66,2.53,0.02,0.73,1.02,113411
2.69,2.53,0.02,0.73,0.99,113512
2.71,2.52,0.02,0.74,1.01,113611
2.72,2.53,0.02,0.74,1.01,113712
2.74,2.53,0.02,0.74,1.02,113811
2.76,2.52,0.02,0.73,0.99,113912
2.81,2.53,0.02,0.74,1.00,114011
2.79,2.53,0.02,0.73,1.00,114112
2.83,2.53,0.02,0.74,1.02,114211
2.87,2.52,0.02,0.74,1.01,114312
2.90,2.52,0.02,0.73,1.00,114411
2.91,2.52,0.02,0.73,0.99,114512
2.93,2.53,0.02,0.74,1.01,114611
2.96,1.03,0.02,0.74,1.01,114712
2.96,2.61,0.02,0.74,0.99,114811
2.99,2.51,0.02,0.73,0.98,114912
3.00,2.51,0.02,0.74,1.01,115011
3.03,2.50,0.02,0.74,1.01,115112
3.05,2.43,0.02,0.73,0.98,115217
3.08,2.42,0.02,0.74,1.01,115312
3.10,2.41,0.02,0.74,1.01,115411
3.09,2.34,0.02,0.74,1.01,115512
3.09,2.53,0.02,0.74,1.02,115611
3.12,2.53,0.02,0.74,1.01,115712
3.11,2.54,0.02,0.74,1.01,115811
3.13,2.53,0.02,0.74,1.00,115920
3.13,2.53,0.02,0.74,1.02,116011
3.13,2.53,0.02,0.74,1.01,116112
3.14,2.53,0.02,0.74,1.01,116211
3.15,2.53,0.02,0.74,0.99,116312
3.12,2.53,0.02,0.74,1.02,116411
3.12,2.53,0.02,0.74,1.01,116512
3.14,2.53,0.02,0.74,1.02,116611
3.13,2.53,0.02,0.74,1.00,116712
3.14,2.53,0.02,0.74,1.01,116811
3.13,2.53,0.02,0.74,1.00,116912
3.17,2.53,0.02,0.74,0.99,117011
3.15,2.53,0.02,0.74,1.01,117112
3.14,2.54,0.02,0.74,1.01,117211
3.17,2.53,0.02,0.74,1.00,117312
3.15,2.53,0.02,0.74,1.00,117411
3.15,2.53,0.02,0.74,1.01,117512
3.15,2.54,0.02,0.74,1.01,117611
3.17,2.52,0.02,0.73,0.98,117712
3.15,2.52,0.02,0.74,1.02,117811
3.14,2.53,0.02,0.74,1.02,117912
3.15,2.53,0.02,0.74,1.01,118011
3.16,2.53,0.02,0.74,1.00,118112
3.15,2.54,0.02,0.74,1.01,118211
3.17,2.53,0.02,0.73,0.98,118312
3.18,2.53,0.02,0.73,0.96,118417
3.16,2.53,0.02,0.74,1.02,118512
3.16,2.53,0.02,0.74,1.02,118611
3.17,2.53,0.02,0.74,1.00,118712
3.16,2.52,0.02,0.74,1.00,118811
3.16,2.53,0.02,0.74,1.01,118912
3.16,2.53,0.02,0.74,1.01,119011
3.19,2.52,0.02,0.74,0.99,119112
3.17,2.52,0.02,0.73,1.00,119211
3.16,2.53,0.02,0.74,1.01,119312
3.16,2.53,0.02,0.74,1.02,119411
3.16,2.52,0.02,0.73,0.99,119512
3.17,2.53,0.02,0.74,0.99,119611
3.16,2.53,0.02,0.74,1.00,119712
3.17,2.53,0.02,0.74,1.01,119811
3.19,2.52,0.02,0.74,1.01,119912
3.17,2.53,0.02,0.73,1.01,120011
3.18,2.52,0.02,0.73,1.00,120112
3.15,2.53,0.02,0.74,1.01,120211
3.16,2.53,0.02,0.74,1.01,120312
3.18,1.84,0.02,0.74,1.02,120411
3.19,2.05,0.02,0.73,0.98,120512
3.17,2.02,0.02,0.74,1.01,120611
3.18,2.02,0.02,0.74,1.01,120712
3.21,2.03,0.02,0.74,1.01,120811
3.23,2.03,0.02,0.74,1.00,120912
3.25,2.03,0.02,0.74,1.00,121011
3.23,2.04,0.02,0.74,1.01,121112
3.23,2.03,0.02,0.74,1.01,121211
3.23,2.03,0.02,0.74,1.01,121312
3.26,2.03,0.02,0.73,0.99,121411
3.21,2.03,0.02,0.73,1.00,121512
3.25,2.03,0.02,0.73,0.97,121617
3.23,2.03,0.02,0.73,1.01,121712
3.23,2.03,0.02,0.73,0.99,121811
3.25,2.03,0.02,0.73,0.99,121912
3.23,2.04,0.02,0.73,1.01,122011
3.23,2.04,0.02,0.73,1.00,122112
3.22,2.04,0.02,0.73,1.00,122211
3.23,2.04,0.02,0.73,1.00,122312
3.22,2.04,0.02,0.73,1.01,122411
3.23,2.04,0.02,0.73,1.00,122512
3.23,2.04,0.02,0.73,1.01,122611
3.24,2.04,0.02,0.73,1.01,122712
3.23,2.04,0.02,0.73,1.01,122811
3.23,2.04,0.02,0.73,1.00,122912
3.22,2.04,0.02,0.73,1.01,123019
3.21,2.04,0.02,0.73,1.01,123112
3.22,2.04,0.02,0.73,1.00,123211
3.24,2.04,0.02,0.73,1.00,123312
3.22,2.04,0.02,0.73,1.01,123411
3.24,2.04,0.02,0.73,0.99,123512
3.23,2.04,0.02,0.73,1.01,123611
3.23,2.04,0.02,0.73,1.00,123712
3.23,2.05,0.02,0.73,1.01,123811
3.23,2.04,0.02,0.73,1.01,123912
3.23,2.04,0.02,0.73,1.01,124011
3.23,2.04,0.02,0.73,1.01,124112
3.22,2.04,0.02,0.73,1.01,124211
3.22,2.03,0.02,0.73,1.00,124312
3.23,2.03,0.02,0.73,1.00,124411
3.22,2.03,0.02,0.73,1.00,124512
3.25,2.03,0.02,0.73,1.00,124611
3.24,2.03,0.02,0.73,1.01,124712
3.23,2.03,0.02,0.73,0.98,124817
3.22,2.03,0.02,0.73,1.01,124912
3.24,2.03,0.02,0.73,1.01,125011
3.24,2.03,0.02,0.73,1.00,125112
3.23,2.03,0.02,0.73,1.00,125211
3.23,2.03,0.02,0.73,1.00,125312
3.24,2.03,0.02,0.73,1.01,125411
3.21,2.04,0.02,0.73,1.01,125512
3.22,2.03,0.02,0.73,1.01,125611
3.23,2.04,0.02,0.73,1.00,125713
3.24,2.03,0.02,0.73,1.01,125811
3.23,2.03,0.02,0.73,1.01,125912
3.25,2.03,0.02,0.73,1.01,126011
3.22,2.03,0.02,0.73,1.00,126112
3.24,2.03,0.02,0.73,1.01,126211
3.23,2.04,0.02,0.73,1.01,126312
3.23,2.04,0.02,0.73,1.01,126427
3.24,2.04,0.02,0.73,1.01,126512
3.22,2.04,0.02,0.73,1.00,126611
3.22,2.04,0.02,0.73,1.01,126712
3.23,2.05,0.02,0.73,1.01,126811
3.23,2.05,0.02,0.73,1.01,126912
3.24,2.05,0.02,0.73,0.99,127011
3.24,2.05,0.02,0.73,1.00,127112
3.22,2.05,0.02,0.73,1.01,127211
3.23,2.05,0.02,0.73,1.00,127312
3.24,2.05,0.02,0.73,1.01,127411
3.23,2.05,0.02,0.72,1.00,127512
3.21,2.05,0.02,0.73,1.01,127611
3.22,2.05,0.02,0.73,1.00,127712
3.23,2.05,0.02,0.73,1.00,127811
3.23,2.05,0.02,0.72,1.00,127912
3.22,2.05,0.02,0.72,0.99,128017
3.23,2.05,0.02,0.73,1.00,128112
3.23,2.05,0.02,0.73,1.01,128211
3.23,2.05,0.02,0.72,1.00,128312
3.22,2.05,0.02,0.73,1.01,128411
3.23,2.05,0.02,0.73,1.00,128512
3.23,2.05,0.02,0.73,1.01,128611
3.22,2.04,0.02,0.73,1.00,128712
3.24,2.04,0.02,0.72,1.01,128811
3.24,2.05,0.02,0.72,1.00,128912
3.24,2.05,0.02,0.73,1.01,129011
3.23,2.05,0.02,0.72,1.01,129112
3.23,2.05,0.02,0.72,1.01,129211
3.23,2.05,0.02,0.72,1.01,129312
3.24,2.05,0.02,0.73,1.01,129411
3.22,2.05,0.02,0.72,1.00,129512
3.23,2.05,0.02,0.72,1.00,129611
3.23,2.05,0.02,0.72,1.01,129712
3.23,2.05,0.02,0.72,1.01,129811
3.24,2.05,0.02,0.72,1.00,129912
3.24,2.05,0.02,0.72,1.00,130011
3.22,2.05,0.02,0.72,1.00,130112
3.22,2.05,0.02,0.72,1.01,130211
3.23,2.05,0.02,0.72,0.99,130312
3.24,2.05,0.02,0.72,1.01,130411
3.22,2.05,0.02,0.72,1.00,130512
3.23,2.05,0.02,0.72,0.99,130611
3.24,2.05,0.02,0.72,1.00,130712
3.23,2.05,0.02,0.72,1.01,130811
